,pattern,sup
433,['discuss'],0.005072515539044081
434,"['discuss', 'c']",1.3464412595765635e-05
435,"['discuss', 'c', 'washweekpbs']",5.036346626831302e-07
436,"['discuss', 'tonight']",1.0579181325244428e-05
437,"['discuss', 'tonight', 'c']",5.036346626831302e-07
438,"['discuss', 'tonight', 'washweekpbs']",5.036346626831302e-07
439,"['discuss', 'washweekpbs']",1.0579181325244428e-05
440,['know'],0.019575623347860255
441,"['know', 'one']",1.3464412595765635e-05
442,"['know', 'visited']",1.7311387623127244e-05
443,"['know', 'take']",1.4426156352606037e-05
444,"['know', 'see']",1.8273131379967648e-05
445,"['know', 'see', 'back']",5.952046013527902e-07
446,"['know', 'see', 'mike']",5.036346626831302e-07
447,"['know', 'like']",1.9234875136808048e-05
448,"['know', 'like', 'see']",5.952046013527902e-07
449,"['know', 'like', 'back']",5.952046013527902e-07
450,"['know', 'like', 'mike']",5.036346626831302e-07
451,"['know', 'day']",1.2502668838925231e-05
452,"['know', 'get']",1.2502668838925231e-05
453,"['know', 'us']",1.4426156352606037e-05
454,"['know', 'look']",1.154092508208483e-05
455,"['know', 'help']",2.0196618893648452e-05
456,"['know', 'safe']",1.0579181325244428e-05
457,"['know', 'anything']",1.154092508208483e-05
458,"['know', 'store']",2.1158362650488855e-05
459,"['know', 'store', 'visited']",8.241294480269403e-07
460,"['know', 'back']",1.634964386628684e-05
461,"['know', 'back', 'mike']",5.036346626831302e-07
462,"['know', 'maya']",1.2502668838925231e-05
463,"['know', 'exact']",1.4426156352606037e-05
464,"['know', 'exact', 'visited']",6.867745400224502e-07
465,"['know', 'exact', 'store']",6.867745400224502e-07
466,"['know', 'mike']",3.077580021889288e-05
467,['presidential'],0.0016432092591269559
468,['tune'],0.008144602414803172
469,"['tune', 'c']",4.616370032833932e-05
470,"['tune', 'stream']",2.5967081434690866e-05
471,"['tune', 'stream', 'c']",1.2361941720404104e-06
472,"['tune', 'amp']",1.0579181325244428e-05
473,"['tune', 'pm']",1.538790010944644e-05
474,"['tune', 'pm', 'et']",6.409895706876202e-07
475,"['tune', 'et']",2.4043593921010063e-05
476,['tonight'],0.006787168679002644
477,"['tonight', 'c']",5.193416286938173e-05
478,"['tonight', 'c', 'washweekpbs']",1.1446242333707503e-06
479,"['tonight', 'washweekpbs']",2.4043593921010063e-05
480,['washweekpbs'],0.0026434235907694505
481,['mystery'],0.001285989854968922
482,['turned'],0.0008573265699792813
483,['away'],0.006787168679002644
484,"['away', 'amp']",1.4426156352606037e-05
485,"['away', 'us']",1.154092508208483e-05
486,['hour'],0.0030006429949274846
487,"['hour', 'c']",1.0579181325244428e-05
488,['pbs'],0.016217760948774737
489,"['pbs', 'naturepbs']",1.154092508208483e-05
490,"['pbs', 'video']",0.00017022864496075123
491,"['pbs', 'video', 'app']",8.103939572264913e-06
492,"['pbs', 'video', 'time']",5.494196320179601e-07
493,"['pbs', 'video', 'naturepbs']",5.494196320179601e-07
494,"['pbs', 'video', 'limited']",5.494196320179601e-07
495,"['pbs', 'app']",0.00017022864496075123
496,"['pbs', 'app', 'time']",5.494196320179601e-07
497,"['pbs', 'app', 'naturepbs']",5.494196320179601e-07
498,"['pbs', 'app', 'limited']",5.494196320179601e-07
499,"['pbs', 'time']",1.3464412595765635e-05
500,"['pbs', 'passport']",1.0579181325244428e-05
501,"['pbs', 'limited']",1.2502668838925231e-05
502,"['pbs', 'limited', 'time']",5.952046013527902e-07
503,['video'],0.017360863042080447
504,"['video', 'naturepbs']",1.154092508208483e-05
505,"['video', 'app']",0.00017022864496075123
506,"['video', 'app', 'time']",5.494196320179601e-07
507,"['video', 'app', 'naturepbs']",5.494196320179601e-07
508,"['video', 'app', 'limited']",5.494196320179601e-07
509,"['video', 'time']",1.2502668838925231e-05
510,"['video', 'limited']",1.154092508208483e-05
511,"['video', 'limited', 'time']",5.494196320179601e-07
512,['app'],0.017146531399585625
513,"['app', 'naturepbs']",1.154092508208483e-05
514,"['app', 'time']",1.154092508208483e-05
515,"['app', 'limited']",1.154092508208483e-05
516,"['app', 'limited', 'time']",5.494196320179601e-07
517,['serve'],0.001571765378295349
518,['time'],0.028434664570979495
519,"['time', 'team']",1.0579181325244428e-05
520,"['time', 'c']",1.3464412595765635e-05
521,"['time', 'know']",2.1158362650488855e-05
522,"['time', 'time']",1.2502668838925231e-05
523,"['time', 'one']",1.2502668838925231e-05
524,"['time', 'new']",1.8273131379967648e-05
525,"['time', 'learn']",1.538790010944644e-05
526,"['time', 'crew']",1.3464412595765635e-05
527,"['time', 'year']",2.4043593921010063e-05
528,"['time', 'make']",1.3464412595765635e-05
529,"['time', 'take']",1.154092508208483e-05
530,"['time', 'like']",1.154092508208483e-05
531,"['time', 'share']",1.0579181325244428e-05
532,"['time', 'get']",1.2502668838925231e-05
533,"['time', 'us']",4.3278469057818114e-05
534,"['time', 'us', 'know']",5.952046013527902e-07
535,"['time', 'find']",1.0579181325244428e-05
536,"['time', 'amp']",1.7311387623127244e-05
537,"['time', 'space']",1.8273131379967648e-05
538,"['time', 'let']",1.538790010944644e-05
539,"['time', 'let', 'us']",5.494196320179601e-07
540,"['time', 'let', 'know']",6.409895706876202e-07
541,['broadwayonpbs'],0.001285989854968922
542,"['broadwayonpbs', 'c']",1.0579181325244428e-05
543,['presents'],0.0020004286632849897
544,"['presents', 'c']",1.2502668838925231e-05
545,['one'],0.03365006787168679
546,"['one', 'team']",3.269928773257368e-05
547,"['one', 'team', 'touch']",7.783444786921102e-07
