,pattern,sup
324,"['kim', 'referencing']",1.1262149043280438e-05
325,"['kim', 'referencing', 'paintings']",4.750281276030057e-07
326,"['kim', 'referencing', 'speaker']",4.750281276030057e-07
327,"['kim', 'referencing', 'girl']",4.750281276030057e-07
328,"['kim', 'works']",1.1262149043280438e-05
329,"['kim', 'oversize']",1.4077686304100548e-05
330,"['kim', 'oversize', 'kenny']",4.750281276030057e-07
331,"['kim', 'oversize', 'scharf']",4.750281276030057e-07
332,"['kim', 'oversize', 'starsindior']",5.937851595037572e-07
333,"['kim', 'oversize', 'collection']",4.750281276030057e-07
334,"['kim', 'oversize', 'dior']",4.750281276030057e-07
335,"['kim', 'oversize', 'pants']",5.937851595037572e-07
336,"['kim', 'set']",1.4077686304100548e-05
337,"['kim', 'sleek']",1.4077686304100548e-05
338,"['kim', 'twitter']",2.5339835347380988e-05
339,"['kim', 'twitter', 'website']",4.750281276030057e-07
340,"['kim', 'twitter', 'pm']",8.3129922330526e-07
341,"['kim', 'twitter', 'cet']",8.3129922330526e-07
342,"['kim', 'looks']",1.1262149043280438e-05
343,"['kim', 'blue']",1.4077686304100548e-05
344,"['kim', 'pieces']",2.2524298086560877e-05
345,"['kim', 'introducing']",1.1262149043280438e-05
346,"['kim', 'introducing', 'items']",4.750281276030057e-07
347,"['kim', 'items']",1.1262149043280438e-05
348,"['kim', 'black']",1.6893223564920658e-05
349,"['kim', 'black', 'starsindior']",5.937851595037572e-07
350,"['kim', 'wool']",1.4077686304100548e-05
351,"['kim', 'pants']",1.970876082574077e-05
352,"['kim', 'pants', 'kenny']",4.750281276030057e-07
353,"['kim', 'pants', 'scharf']",4.750281276030057e-07
354,"['kim', 'pants', 'starsindior']",5.937851595037572e-07
355,"['kim', 'pants', 'collection']",4.750281276030057e-07
356,"['kim', 'pants', 'dior']",4.750281276030057e-07
357,"['kim', 'performance']",1.1262149043280438e-05
358,"['kim', 'accessorized']",1.1262149043280438e-05
359,"['kim', 'accessorized', 'brooch']",4.750281276030057e-07
360,"['kim', 'accessorized', 'starsindior']",4.750281276030057e-07
361,"['kim', 'chinese']",1.1262149043280438e-05
362,"['kim', 'colorful']",1.6893223564920658e-05
363,"['kim', 'colorful', 'kenny']",4.750281276030057e-07
364,"['kim', 'colorful', 'scharf']",4.750281276030057e-07
365,"['kim', 'colorful', 'artist']",4.750281276030057e-07
366,"['kim', 'brooch']",1.4077686304100548e-05
367,"['kim', 'brooch', 'starsindior']",5.937851595037572e-07
368,"['kim', 'starsindior']",2.8155372608201096e-05
369,"['kim', 'monsieur']",2.2524298086560877e-05
370,"['kim', 'monsieur', 'dior']",9.500562552060114e-07
371,"['kim', 'artist']",0.00012388363947608483
372,"['kim', 'artist', 'diorsaddle']",7.125421914045085e-07
373,"['kim', 'artist', 'new']",7.125421914045085e-07
374,"['kim', 'artist', 'show']",5.937851595037572e-07
375,"['kim', 'artist', 'monsieur']",4.750281276030057e-07
376,"['kim', 'artist', 'cet']",4.750281276030057e-07
