,pattern,sup
265,"['us', 'right', 'team']",2.002660169063823e-05
266,"['us', 'right', 'care']",2.002660169063823e-05
267,"['us', 'right', 'ag']",1.4973160142533254e-06
268,"['us', 'back']",3.5174730473627745e-05
269,"['us', 'tell']",1.934610176049526e-05
270,"['us', 'tell', 'us']",1.0294047597991612e-06
271,"['us', 'page']",7.210819747093688e-05
272,"['us', 'page', 'regards']",2.1523917704891555e-06
273,"['us', 'love']",0.0004027506639230377
274,"['us', 'love', 'please']",2.0681677446874057e-05
275,"['us', 'love', 'make']",2.0681677446874057e-05
276,"['us', 'love', 'thank']",2.049451294509239e-05
277,"['us', 'love', 'share']",2.0681677446874057e-05
278,"['us', 'love', 'much']",1.7687045418367406e-05
279,"['us', 'love', 'information']",2.002660169063823e-05
280,"['us', 'love', 'possible']",1.7687045418367406e-05
281,"['us', 'love', 'customer']",2.002660169063823e-05
282,"['us', 'love', 'link']",2.002660169063823e-05
283,"['us', 'love', 'chance']",1.7312716414804077e-05
284,"['us', 'love', 'via']",2.0681677446874057e-05
285,"['us', 'love', 'team']",2.002660169063823e-05
286,"['us', 'love', 'care']",2.002660169063823e-05
287,"['us', 'love', 'right']",2.0120183941529062e-05
288,"['us', 'election']",3.165725742626497e-05
289,"['us', 'day']",1.934610176049526e-05
290,"['us', 'store']",2.2863574807858034e-05
291,"['us', 'play']",3.5174730473627745e-05
292,"['us', 'play', 'look']",1.0294047597991612e-06
293,"['us', 'please']",0.0012047345187217503
294,"['us', 'please', 'nb']",2.245974021379988e-06
295,"['us', 'please', 'us']",1.122987010689994e-05
296,"['us', 'please', 'assistance']",1.8529285676384904e-05
297,"['us', 'please', 'share']",4.183126614820228e-05
298,"['us', 'please', 'address']",1.122987010689994e-06
299,"['us', 'please', 'jh']",1.778062766925824e-06
300,"['us', 'please', 'phone']",1.216569261580827e-06
301,"['us', 'please', 'dm']",1.1604199110463273e-05
302,"['us', 'please', 'experience']",1.1323452357790774e-05
303,"['us', 'please', 'assist']",1.3195097375607431e-05
304,"['us', 'please', 'ag']",1.2259274866699103e-05
305,"['us', 'please', 'rr']",4.398365791869143e-06
306,"['us', 'please', 'help']",3.649707784742481e-06
307,"['us', 'please', 'page']",1.216569261580827e-06
308,"['us', 'please', 'zb']",3.088214279397484e-06
309,"['us', 'please', 'mk']",8.983896085519953e-06
310,"['us', 'please', 'follow']",1.216569261580827e-06
311,"['us', 'please', 'thank']",2.0681677446874057e-05
312,"['us', 'please', 'ta']",2.6203030249433195e-06
313,"['us', 'please', 'able']",1.122987010689994e-06
314,"['us', 'please', 'much']",1.7687045418367406e-05
315,"['us', 'please', 'information']",2.0213766192419895e-05
316,"['us', 'please', 'jn']",1.216569261580827e-06
317,"['us', 'please', 'possible']",1.7687045418367406e-05
318,"['us', 'please', 'customer']",2.0213766192419895e-05
319,"['us', 'please', 'link']",2.0213766192419895e-05
320,"['us', 'please', 'using']",1.216569261580827e-06
321,"['us', 'please', 'send']",1.6844805160349911e-06
322,"['us', 'please', 'rs']",1.4037337633624926e-06
323,"['us', 'please', 'contact']",4.117619039196645e-06
324,"['us', 'please', 'via']",2.208541121023655e-05
325,"['us', 'please', 'visit']",7.673744573048293e-06
326,"['us', 'please', 'team']",3.1069307295756505e-05
327,"['us', 'please', 'care']",2.0588095195983224e-05
328,"['us', 'time']",4.748588613939746e-05
329,"['us', 'time', 'santa']",1.216569261580827e-06
330,"['us', 'time', 'secret']",1.216569261580827e-06
331,"['us', 'time', 'cadbury']",1.216569261580827e-06
332,"['us', 'time', 'become']",1.216569261580827e-06
333,"['us', 'screenshot']",2.4622311331539422e-05
334,"['us', 'touch']",0.00011783534708665294
335,"['us', 'touch', 'help']",3.93045453741498e-06
336,"['us', 'touch', 'thanks']",1.216569261580827e-06
337,"['us', 'put']",2.8139784378902195e-05
338,"['us', 'put', 'right']",1.216569261580827e-06
339,"['us', 'take']",3.165725742626497e-05
340,"['us', 'one']",3.693346699730913e-05
341,"['us', 'rules']",2.9898520902583584e-05
