,pattern,sup
179,"['hey', 'ton', 'une']",4.4630789561810447e-07
180,"['hey', 'ton', 'ce']",5.950771941574726e-07
181,"['hey', 'ton', 'va']",9.670004405058929e-07
182,"['hey', 'ton', 'toi']",6.694618434271567e-07
183,"['hey', 'adresse']",3.556958766378948e-05
184,"['hey', 'adresse', 'ton']",6.694618434271567e-07
185,"['hey', 'adresse', 'e']",1.5620776346633655e-06
186,"['hey', 'adresse', 'mail']",1.5620776346633655e-06
187,"['hey', 'adresse', 'nous']",7.438464926968407e-07
188,"['hey', 'adresse', 'et']",5.950771941574726e-07
189,"['hey', 'adresse', 'pr']",4.4630789561810447e-07
190,"['hey', 'adresse', 'allons']",7.438464926968407e-07
191,"['hey', 'adresse', 'regarder']",8.182311419665248e-07
192,"['hey', 'adresse', 'ensemble']",7.438464926968407e-07
193,"['hey', 'adresse', 'ta']",4.4630789561810447e-07
194,"['hey', 'adresse', 'nom']",5.206925448877886e-07
195,"['hey', 'adresse', 'va']",4.4630789561810447e-07
196,"['hey', 'e']",4.573232699630076e-05
197,"['hey', 'e', 'en']",7.438464926968407e-07
198,"['hey', 'e', 'dm']",5.950771941574726e-07
199,"['hey', 'e', 'avec']",4.4630789561810447e-07
200,"['hey', 'e', 'ton']",1.0413850897755772e-06
201,"['hey', 'e', 'e']",5.206925448877886e-07
202,"['hey', 'e', 'mail']",2.00838553028147e-06
203,"['hey', 'e', 'pr']",9.670004405058929e-07
204,"['hey', 'e', 'allons']",7.438464926968407e-07
205,"['hey', 'e', 'regarder']",8.926157912362089e-07
206,"['hey', 'e', 'ensemble']",7.438464926968407e-07
207,"['hey', 'e', 'ta']",5.950771941574726e-07
208,"['hey', 'e', 'nom']",9.670004405058929e-07
209,"['hey', 'e', 'voir']",5.950771941574726e-07
210,"['hey', 'e', 'de']",8.926157912362089e-07
211,"['hey', 'e', 'qu']",4.4630789561810447e-07
212,"['hey', 'e', 'pour']",4.4630789561810447e-07
213,"['hey', 'e', 'nous']",9.670004405058929e-07
214,"['hey', 'e', 'et']",1.0413850897755772e-06
215,"['hey', 'e', 'ce']",4.4630789561810447e-07
216,"['hey', 'e', 'va']",8.182311419665248e-07
217,"['hey', 'e', 'toi']",5.206925448877886e-07
218,"['hey', 'mail']",5.08136966625564e-05
219,"['hey', 'mail', 'en']",5.206925448877886e-07
220,"['hey', 'mail', 'ton']",1.0413850897755772e-06
221,"['hey', 'mail', 'pr']",8.182311419665248e-07
222,"['hey', 'mail', 'allons']",7.438464926968407e-07
223,"['hey', 'mail', 'regarder']",8.926157912362089e-07
224,"['hey', 'mail', 'ensemble']",7.438464926968407e-07
225,"['hey', 'mail', 'ta']",5.950771941574726e-07
226,"['hey', 'mail', 'nom']",8.182311419665248e-07
227,"['hey', 'mail', 'voir']",5.950771941574726e-07
228,"['hey', 'mail', 'de']",7.438464926968407e-07
229,"['hey', 'mail', 'pour']",4.4630789561810447e-07
230,"['hey', 'mail', 'nous']",9.670004405058929e-07
231,"['hey', 'mail', 'et']",8.926157912362089e-07
232,"['hey', 'mail', 'ce']",4.4630789561810447e-07
233,"['hey', 'mail', 'va']",8.182311419665248e-07
234,"['hey', 'mail', 'toi']",5.206925448877886e-07
235,"['hey', 'il']",2.3713058442526322e-05
236,"['hey', 'il', 'en']",4.4630789561810447e-07
237,"['hey', 'il', 'pr']",5.206925448877886e-07
238,"['hey', 'il', 'de']",5.950771941574726e-07
239,"['hey', 'te']",2.201926855377444e-05
240,"['hey', 'te', 'pas']",4.4630789561810447e-07
241,"['hey', 'te', 'de']",6.694618434271567e-07
242,"['hey', 'te', 'et']",4.4630789561810447e-07
243,"['hey', 'sorties']",1.0162739332511281e-05
244,"['hey', 'confirmation']",1.1856529221263161e-05
245,"['hey', 'confirmation', 'ton']",4.4630789561810447e-07
246,"['hey', 'confirmation', 'de']",5.206925448877886e-07
247,"['hey', 'confirmation', 'qu']",4.4630789561810447e-07
248,"['hey', 'confirmation', 'faire']",4.4630789561810447e-07
249,"['hey', 'confirmation', 'pour']",4.4630789561810447e-07
250,"['hey', 'confirmation', 'peut']",4.4630789561810447e-07
251,"['hey', 'confirmation', 'ce']",4.4630789561810447e-07
252,"['hey', 'confirmation', 'nom']",4.4630789561810447e-07
253,"['hey', 'confirmation', 'voir']",4.4630789561810447e-07
254,"['hey', 'confirmation', 'va']",4.4630789561810447e-07
255,"['hey', 'confirmation', 'toi']",4.4630789561810447e-07
256,"['hey', 'nos']",1.5244108998766922e-05
257,"['hey', 'communiquer']",1.1856529221263161e-05
258,"['hey', 'communiquer', 'ton']",5.206925448877886e-07
259,"['hey', 'communiquer', 'adresse']",5.206925448877886e-07
260,"['hey', 'communiquer', 'e']",5.206925448877886e-07
261,"['hey', 'communiquer', 'mail']",5.206925448877886e-07
262,"['hey', 'communiquer', 'et']",5.206925448877886e-07
263,"['hey', 'communiquer', 'pr']",5.206925448877886e-07
264,"['hey', 'communiquer', 'nom']",5.206925448877886e-07
265,"['hey', 'un']",3.0488217997533843e-05
266,"['hey', 'un', 'en']",4.4630789561810447e-07
267,"['hey', 'un', 'site']",4.4630789561810447e-07
268,"['hey', 'un', 'nos']",4.4630789561810447e-07
269,"['hey', 'un', 'de']",5.950771941574726e-07
270,"['hey', 'un', 'pour']",5.206925448877886e-07
271,"['hey', 'un', 'notre']",4.4630789561810447e-07
272,"['hey', 'un', 'et']",6.694618434271567e-07
273,"['hey', 'un', 'sur']",7.438464926968407e-07
274,"['hey', 'n']",1.5244108998766922e-05
275,"['hey', 'n', 'pas']",5.206925448877886e-07
276,"['hey', 'n', 'nous']",4.4630789561810447e-07
277,"['hey', 'n', 'et']",4.4630789561810447e-07
278,"['hey', 'de']",7.62205449938346e-05
279,"['hey', 'de', 'tu']",8.182311419665248e-07
280,"['hey', 'de', 'peux']",4.4630789561810447e-07
281,"['hey', 'de', 'en']",1.1157697390452612e-06
282,"['hey', 'de', 'dm']",7.438464926968407e-07
283,"['hey', 'de', 'avec']",6.694618434271567e-07
284,"['hey', 'de', 'ton']",1.9340008810117858e-06
285,"['hey', 'de', 'adresse']",1.1157697390452612e-06
286,"['hey', 'de', 'e']",1.4876929853936815e-06
287,"['hey', 'de', 'mail']",1.4876929853936815e-06
288,"['hey', 'de', 'te']",4.4630789561810447e-07
289,"['hey', 'de', 'faire']",5.206925448877886e-07
290,"['hey', 'de', 'la']",6.694618434271567e-07
291,"['hey', 'de', 'pr']",1.4876929853936815e-06
292,"['hey', 'de', 'allons']",7.438464926968407e-07
293,"['hey', 'de', 'regarder']",9.670004405058929e-07
294,"['hey', 'de', 'ensemble']",8.182311419665248e-07
295,"['hey', 'de', 'num']",4.4630789561810447e-07
296,"['hey', 'de', 'confirmation']",5.206925448877886e-07
297,"['hey', 'de', 'ro']",4.4630789561810447e-07
298,"['hey', 'de', 'ta']",1.2645390375846293e-06
299,"['hey', 'de', 'commande']",1.3389236868543134e-06
300,"['hey', 'de', 'l']",6.694618434271567e-07
301,"['hey', 'de', 'nom']",1.4876929853936815e-06
302,"['hey', 'de', 'voir']",9.670004405058929e-07
303,"['hey', 'de', 'est']",4.4630789561810447e-07
304,"['hey', 'de', 'tes']",4.4630789561810447e-07
305,"['hey', 'de', 'de']",1.7108469332027338e-06
306,"['hey', 'de', 'qu']",5.950771941574726e-07
307,"['hey', 'de', 'que']",8.926157912362089e-07
308,"['hey', 'de', 'le']",6.694618434271567e-07
309,"['hey', 'de', 'pour']",1.0413850897755772e-06
310,"['hey', 'de', 'nous']",1.3389236868543134e-06
311,"['hey', 'de', 'peut']",6.694618434271567e-07
312,"['hey', 'de', 'et']",1.9340008810117858e-06
313,"['hey', 'de', 'une']",4.4630789561810447e-07
314,"['hey', 'de', 'ce']",7.438464926968407e-07
315,"['hey', 'de', 'va']",1.0413850897755772e-06
316,"['hey', 'de', 'toi']",6.694618434271567e-07
317,"['hey', 'qu']",1.6937898887518802e-05
318,"['hey', 'qu', 'faire']",4.4630789561810447e-07
319,"['hey', 'qu', 'pour']",4.4630789561810447e-07
320,"['hey', 'qu', 'peut']",4.4630789561810447e-07
321,"['hey', 'qu', 'toi']",4.4630789561810447e-07
322,"['hey', 'que']",4.403853710754888e-05
323,"['hey', 'que', 'tu']",6.694618434271567e-07
324,"['hey', 'que', 'venir']",4.4630789561810447e-07
325,"['hey', 'que', 'en']",1.0413850897755772e-06
326,"['hey', 'que', 'dm']",8.926157912362089e-07
327,"['hey', 'que', 'avec']",8.182311419665248e-07
328,"['hey', 'que', 'ton']",1.4876929853936815e-06
329,"['hey', 'que', 'adresse']",8.926157912362089e-07
330,"['hey', 'que', 'e']",1.1157697390452612e-06
331,"['hey', 'que', 'mail']",1.1157697390452612e-06
332,"['hey', 'que', 'il']",4.4630789561810447e-07
333,"['hey', 'que', 'pas']",6.694618434271567e-07
334,"['hey', 'que', 'faire']",4.4630789561810447e-07
